dataset,subject,question_id,model_type,stage,cache_name,layer_idx,entropy_raw,entropy_normalized,logit_lens_temperature,vocab_size,kl_prev_layer,kl_vector_align
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,receiver,11,nan,nan,1.0,0,1.205557107925415,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,receiver,12,nan,nan,1.0,0,1.038618803024292,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,receiver,13,nan,nan,1.0,0,0.8920343518257141,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,receiver,14,nan,nan,1.0,0,1.0605674982070923,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,receiver,15,nan,nan,1.0,0,1.0135223865509033,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,receiver,16,nan,nan,1.0,0,0.9506920576095581,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,receiver,17,nan,nan,1.0,0,0.9224916100502014,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,receiver,18,nan,nan,1.0,0,0.8608201742172241,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,receiver,19,nan,nan,1.0,0,0.8483099937438965,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,receiver,20,nan,nan,1.0,0,0.8589456081390381,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,receiver,21,nan,nan,1.0,0,0.8374568223953247,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,receiver,22,nan,nan,1.0,0,0.9094053506851196,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,receiver,23,nan,nan,1.0,0,0.9055725336074829,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,receiver,24,nan,nan,1.0,0,0.8405507206916809,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,receiver,25,nan,nan,1.0,0,0.9573648571968079,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,receiver,26,nan,nan,1.0,0,0.885714590549469,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,receiver,27,nan,nan,1.0,0,0.9347058534622192,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,receiver,28,nan,nan,1.0,0,0.9393201470375061,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,receiver,29,nan,nan,1.0,0,0.9354671239852905,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,receiver,30,nan,nan,1.0,0,0.9691585302352905,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,receiver,31,nan,nan,1.0,0,0.9455111026763916,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,receiver,32,nan,nan,1.0,0,0.9833543300628662,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,receiver,33,nan,nan,1.0,0,0.9462499022483826,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,receiver,34,nan,nan,1.0,0,0.9269788265228271,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,receiver,35,nan,nan,1.0,0,1.0920438766479492,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,sharer,0,nan,nan,1.0,0,nan,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,sharer,1,nan,nan,1.0,0,2.274915933609009,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,sharer,2,nan,nan,1.0,0,1.2946946620941162,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,sharer,3,nan,nan,1.0,0,1.00663161277771,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,sharer,4,nan,nan,1.0,0,1.36995530128479,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,sharer,5,nan,nan,1.0,0,1.386107087135315,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,sharer,6,nan,nan,1.0,0,1.21405029296875,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,sharer,7,nan,nan,1.0,0,0.9198846817016602,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,sharer,8,nan,nan,1.0,0,1.0913825035095215,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,sharer,9,nan,nan,1.0,0,1.020674228668213,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,sharer,10,nan,nan,1.0,0,1.142623782157898,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,sharer,11,nan,nan,1.0,0,1.1592108011245728,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,sharer,12,nan,nan,1.0,0,0.9909416437149048,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,sharer,13,nan,nan,1.0,0,0.8589332103729248,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,sharer,14,nan,nan,1.0,0,0.9783164858818054,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,sharer,15,nan,nan,1.0,0,0.9797686338424683,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,sharer,16,nan,nan,1.0,0,0.9011135101318359,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,sharer,17,nan,nan,1.0,0,0.8520353436470032,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,sharer,18,nan,nan,1.0,0,0.8142891526222229,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,sharer,19,nan,nan,1.0,0,0.825736403465271,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,sharer,20,nan,nan,1.0,0,0.8215920925140381,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,sharer,21,nan,nan,1.0,0,0.7900569438934326,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,sharer,22,nan,nan,1.0,0,0.8755002617835999,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,sharer,23,nan,nan,1.0,0,0.8648160696029663,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,sharer,24,nan,nan,1.0,0,0.7930324673652649,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,sharer,25,nan,nan,1.0,0,0.80906081199646,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,sharer,26,nan,nan,1.0,0,0.8369617462158203,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,sharer,27,nan,nan,1.0,0,0.8287265300750732,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,sharer,28,nan,nan,1.0,0,0.8340640068054199,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,sharer,29,nan,nan,1.0,0,0.8578406572341919,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,sharer,30,nan,nan,1.0,0,0.8067526817321777,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,sharer,31,nan,nan,1.0,0,0.9042367935180664,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,sharer,32,nan,nan,1.0,0,0.9018864035606384,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,sharer,33,nan,nan,1.0,0,0.8763427734375,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,sharer,34,nan,nan,1.0,0,0.8602402806282043,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,sharer,35,nan,nan,1.0,0,1.1953988075256348,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,fused,0,nan,nan,1.0,0,nan,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,fused,1,nan,nan,1.0,0,2.2749578952789307,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,fused,2,nan,nan,1.0,0,1.294717788696289,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,fused,3,nan,nan,1.0,0,1.0066149234771729,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,fused,4,nan,nan,1.0,0,1.36995530128479,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,fused,5,nan,nan,1.0,0,1.386107087135315,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,fused,6,nan,nan,1.0,0,1.2140032052993774,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,fused,7,nan,nan,1.0,0,0.9198699593544006,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,fused,8,nan,nan,1.0,0,1.0913825035095215,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,fused,9,nan,nan,1.0,0,1.0206801891326904,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,fused,10,nan,nan,1.0,0,1.1426310539245605,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,fused,11,nan,nan,1.0,0,1.159258246421814,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,fused,12,nan,nan,1.0,0,0.9909429550170898,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,fused,13,nan,nan,1.0,0,0.858945369720459,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,fused,14,nan,nan,1.0,0,0.9783207178115845,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,fused,15,nan,nan,1.0,0,0.9797780513763428,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,fused,16,nan,nan,1.0,0,0.9011207818984985,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,fused,17,nan,nan,1.0,0,0.8520330190658569,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,fused,18,nan,nan,1.0,0,0.8143215775489807,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,fused,19,nan,nan,1.0,0,0.825761079788208,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,fused,20,nan,nan,1.0,0,0.8215821385383606,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,fused,21,nan,nan,1.0,0,0.7900582551956177,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,fused,22,nan,nan,1.0,0,0.8755143284797668,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,fused,23,nan,nan,1.0,0,0.8648266196250916,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,fused,24,nan,nan,1.0,0,0.7930446863174438,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,fused,25,nan,nan,1.0,0,0.8090477585792542,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,fused,26,nan,nan,1.0,0,0.8369721174240112,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,fused,27,nan,nan,1.0,0,0.8287492394447327,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,fused,28,nan,nan,1.0,0,0.8340641260147095,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,fused,29,nan,nan,1.0,0,0.8578454256057739,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,fused,30,nan,nan,1.0,0,0.8067628145217896,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,fused,31,nan,nan,1.0,0,0.9042137861251831,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,fused,32,nan,nan,1.0,0,0.9018888473510742,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,fused,33,nan,nan,1.0,0,0.876338005065918,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,fused,34,nan,nan,1.0,0,0.8602388501167297,last
ai2-arc,SPLIT_0_OF_1,263,rosetta,prefill,fused,35,nan,nan,1.0,0,1.1954315900802612,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,receiver,0,nan,nan,1.0,0,nan,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,receiver,1,nan,nan,1.0,0,2.1489720344543457,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,receiver,2,nan,nan,1.0,0,1.1243447065353394,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,receiver,3,nan,nan,1.0,0,1.0040189027786255,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,receiver,4,nan,nan,1.0,0,1.3576349020004272,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,receiver,5,nan,nan,1.0,0,1.3864843845367432,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,receiver,6,nan,nan,1.0,0,1.2032482624053955,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,receiver,7,nan,nan,1.0,0,0.920721173286438,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,receiver,8,nan,nan,1.0,0,1.083150863647461,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,receiver,9,nan,nan,1.0,0,1.031508445739746,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,receiver,10,nan,nan,1.0,0,1.1685526371002197,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,receiver,11,nan,nan,1.0,0,1.2014588117599487,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,receiver,12,nan,nan,1.0,0,1.0478118658065796,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,receiver,13,nan,nan,1.0,0,0.9200494289398193,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,receiver,14,nan,nan,1.0,0,1.0652787685394287,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,receiver,15,nan,nan,1.0,0,1.0025866031646729,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,receiver,16,nan,nan,1.0,0,0.9430176019668579,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,receiver,17,nan,nan,1.0,0,0.9280098080635071,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,receiver,18,nan,nan,1.0,0,0.8584821224212646,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,receiver,19,nan,nan,1.0,0,0.8515465259552002,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,receiver,20,nan,nan,1.0,0,0.8603352308273315,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,receiver,21,nan,nan,1.0,0,0.8430289030075073,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,receiver,22,nan,nan,1.0,0,0.9113632440567017,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,receiver,23,nan,nan,1.0,0,0.9133797883987427,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,receiver,24,nan,nan,1.0,0,0.8504650592803955,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,receiver,25,nan,nan,1.0,0,0.9686866998672485,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,receiver,26,nan,nan,1.0,0,0.8979799747467041,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,receiver,27,nan,nan,1.0,0,0.9449610114097595,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,receiver,28,nan,nan,1.0,0,0.9466577768325806,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,receiver,29,nan,nan,1.0,0,0.9451903104782104,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,receiver,30,nan,nan,1.0,0,0.984748899936676,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,receiver,31,nan,nan,1.0,0,0.9524477124214172,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,receiver,32,nan,nan,1.0,0,0.9935080409049988,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,receiver,33,nan,nan,1.0,0,0.9493194222450256,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,receiver,34,nan,nan,1.0,0,0.9381756782531738,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,receiver,35,nan,nan,1.0,0,1.0989186763763428,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,sharer,0,nan,nan,1.0,0,nan,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,sharer,1,nan,nan,1.0,0,2.2318077087402344,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,sharer,2,nan,nan,1.0,0,1.2961175441741943,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,sharer,3,nan,nan,1.0,0,1.0026663541793823,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,sharer,4,nan,nan,1.0,0,1.3576349020004272,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,sharer,5,nan,nan,1.0,0,1.3864843845367432,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,sharer,6,nan,nan,1.0,0,1.2025082111358643,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,sharer,7,nan,nan,1.0,0,0.9155540466308594,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,sharer,8,nan,nan,1.0,0,1.083150863647461,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,sharer,9,nan,nan,1.0,0,1.0224663019180298,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,sharer,10,nan,nan,1.0,0,1.1274213790893555,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,sharer,11,nan,nan,1.0,0,1.1597182750701904,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,sharer,12,nan,nan,1.0,0,1.006253719329834,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,sharer,13,nan,nan,1.0,0,0.8829036951065063,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,sharer,14,nan,nan,1.0,0,0.9864957332611084,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,sharer,15,nan,nan,1.0,0,0.9703938364982605,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,sharer,16,nan,nan,1.0,0,0.8982105255126953,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,sharer,17,nan,nan,1.0,0,0.8558971881866455,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,sharer,18,nan,nan,1.0,0,0.8115387558937073,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,sharer,19,nan,nan,1.0,0,0.8224334716796875,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,sharer,20,nan,nan,1.0,0,0.8249573111534119,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,sharer,21,nan,nan,1.0,0,0.7953982353210449,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,sharer,22,nan,nan,1.0,0,0.8760514259338379,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,sharer,23,nan,nan,1.0,0,0.8681672811508179,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,sharer,24,nan,nan,1.0,0,0.8029723167419434,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,sharer,25,nan,nan,1.0,0,0.8286429643630981,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,sharer,26,nan,nan,1.0,0,0.8468042612075806,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,sharer,27,nan,nan,1.0,0,0.8315865993499756,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,sharer,28,nan,nan,1.0,0,0.8332162499427795,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,sharer,29,nan,nan,1.0,0,0.8609388470649719,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,sharer,30,nan,nan,1.0,0,0.8170990943908691,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,sharer,31,nan,nan,1.0,0,0.9071246385574341,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,sharer,32,nan,nan,1.0,0,0.9088081121444702,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,sharer,33,nan,nan,1.0,0,0.8820714950561523,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,sharer,34,nan,nan,1.0,0,0.876422643661499,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,sharer,35,nan,nan,1.0,0,1.2029422521591187,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,fused,0,nan,nan,1.0,0,nan,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,fused,1,nan,nan,1.0,0,2.231827735900879,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,fused,2,nan,nan,1.0,0,1.296107292175293,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,fused,3,nan,nan,1.0,0,1.0026482343673706,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,fused,4,nan,nan,1.0,0,1.3576349020004272,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,fused,5,nan,nan,1.0,0,1.3864843845367432,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,fused,6,nan,nan,1.0,0,1.20246422290802,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,fused,7,nan,nan,1.0,0,0.915538489818573,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,fused,8,nan,nan,1.0,0,1.083150863647461,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,fused,9,nan,nan,1.0,0,1.0224847793579102,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,fused,10,nan,nan,1.0,0,1.1274124383926392,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,fused,11,nan,nan,1.0,0,1.159774661064148,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,fused,12,nan,nan,1.0,0,1.0062570571899414,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,fused,13,nan,nan,1.0,0,0.8829123377799988,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,fused,14,nan,nan,1.0,0,0.9864931106567383,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,fused,15,nan,nan,1.0,0,0.9703998565673828,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,fused,16,nan,nan,1.0,0,0.8982154130935669,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,fused,17,nan,nan,1.0,0,0.8559137582778931,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,fused,18,nan,nan,1.0,0,0.8115453124046326,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,fused,19,nan,nan,1.0,0,0.8224202394485474,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,fused,20,nan,nan,1.0,0,0.8249845504760742,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,fused,21,nan,nan,1.0,0,0.7954025268554688,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,fused,22,nan,nan,1.0,0,0.8760664463043213,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,fused,23,nan,nan,1.0,0,0.868188202381134,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,fused,24,nan,nan,1.0,0,0.8029977083206177,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,fused,25,nan,nan,1.0,0,0.8286588788032532,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,fused,26,nan,nan,1.0,0,0.8468131422996521,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,fused,27,nan,nan,1.0,0,0.8315856456756592,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,fused,28,nan,nan,1.0,0,0.8332267999649048,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,fused,29,nan,nan,1.0,0,0.8609632253646851,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,fused,30,nan,nan,1.0,0,0.8171076774597168,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,fused,31,nan,nan,1.0,0,0.9071264266967773,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,fused,32,nan,nan,1.0,0,0.9088001251220703,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,fused,33,nan,nan,1.0,0,0.8820760846138,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,fused,34,nan,nan,1.0,0,0.8764198422431946,last
ai2-arc,SPLIT_0_OF_1,264,rosetta,prefill,fused,35,nan,nan,1.0,0,1.2029155492782593,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,receiver,0,nan,nan,1.0,0,nan,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,receiver,1,nan,nan,1.0,0,2.1675004959106445,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,receiver,2,nan,nan,1.0,0,1.1193392276763916,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,receiver,3,nan,nan,1.0,0,0.9982665777206421,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,receiver,4,nan,nan,1.0,0,1.3579853773117065,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,receiver,5,nan,nan,1.0,0,1.3823555707931519,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,receiver,6,nan,nan,1.0,0,1.2155497074127197,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,receiver,7,nan,nan,1.0,0,0.9195466637611389,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,receiver,8,nan,nan,1.0,0,1.0871256589889526,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,receiver,9,nan,nan,1.0,0,1.0324084758758545,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,receiver,10,nan,nan,1.0,0,1.17721426486969,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,receiver,11,nan,nan,1.0,0,1.2202279567718506,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,receiver,12,nan,nan,1.0,0,1.0401809215545654,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,receiver,13,nan,nan,1.0,0,0.9055993556976318,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,receiver,14,nan,nan,1.0,0,1.052962064743042,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,receiver,15,nan,nan,1.0,0,1.0002052783966064,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,receiver,16,nan,nan,1.0,0,0.9416909217834473,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,receiver,17,nan,nan,1.0,0,0.9162324666976929,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,receiver,18,nan,nan,1.0,0,0.8529706597328186,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,receiver,19,nan,nan,1.0,0,0.8380250930786133,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,receiver,20,nan,nan,1.0,0,0.8553518652915955,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,receiver,21,nan,nan,1.0,0,0.8422536849975586,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,receiver,22,nan,nan,1.0,0,0.9096972346305847,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,receiver,23,nan,nan,1.0,0,0.9114934206008911,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,receiver,24,nan,nan,1.0,0,0.8403201103210449,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,receiver,25,nan,nan,1.0,0,0.9646958112716675,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,receiver,26,nan,nan,1.0,0,0.8818249702453613,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,receiver,27,nan,nan,1.0,0,0.9355287551879883,last
ai2-arc,SPLIT_0_OF_1,265,rosetta,prefill,receiver,28,nan,nan,1.0,0,0.9390325546264648,last
